cycle,f28,f29,f35,f36,f37,f38,f39,f40,f41,f42,f3,f4,f5,f6,f7,f8,f9,f11,f10,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f30,f32,f34,f31,f33,f2,f1
880.0,1.0762016,0.001642199999999816,0.2705120000000001,0.14110187141533004,-0.3192820000000012,29.780220450000005,32.746688171939034,36.26463562000001,6.811500000000054e-05,0.016975001838383838,-0.0032899999999571605,35.84399547619047,-0.17403669741774053,0.0024348000000000702,1.0867671295573018,0.003354999999771735,0.0036166376910368586,0.03125233110749368,-0.12319955173266095,0.1695728553153586,-0.0929727308369557,0.33431132815708997,9.87247981361842e-06,0.002445412528578661,0.007586799388197831,0.013463333857121285,0.07916369693227739,-1.1582788708688525,-2.3264962406011397e-05,1.078507119097744,-0.0004424786240810693,1.0806088640081566,-90.09567964959032,1.000000258219038,91.17418674398603,-0.10881799999999942,0.3192820000000012,7.834588264300237,0.08476999999932922,-0.2531200000001874,0.16636333333287112,0.16609500000122068
719.0,1.0677497,0.0015890000000000626,0.16476700000000122,0.01403759940370719,-0.565616999999996,29.654760190000005,32.816242903351714,36.685626750000004,0.0002532960000000001,0.016839986434343434,-0.004160000000531738,35.84417456043949,-0.19199086864809,-0.002484299999999884,0.9633708966301668,0.004041666666672938,0.003997331599332426,-0.10802520954372447,-0.19015585506836175,0.053993082750572796,0.5837853827817304,-0.4613765207648939,7.558291179776953e-06,0.0010093189414339676,0.005160487652695178,0.010594608732681365,0.19462479510042888,-1.148800765554116,-2.1555263157894062e-05,1.0698968163157896,-0.00040964979648427957,1.071841142332346,-386.09281967784756,1.000000055828929,387.16271648862227,0.03390499999999719,0.565616999999996,2.10503177177452,0.24966499999964054,-0.28179666666725467,0.16660999999973214,0.16678500000028862
862.0,1.0863206,0.002271299999999865,0.029226000000001306,-0.011527180096145173,-0.532390999999997,29.54133329,32.092990921249715,35.49290008999999,1.4819000000002719e-05,0.016528862282828287,0.0007683333332053621,35.18967716117214,-0.23913398770647198,0.0022612000000004073,3.4807545528900476,0.2787149999997709,0.002667976407001309,0.01744498330106491,-0.056205083122286226,0.13639279533037296,0.17635320366347443,-1.0425108337330276,1.032579015755843e-05,0.004710269165678627,0.009783129790123982,0.015900443698477318,0.10723095922433638,-1.1675872077481293,-2.93360150375915e-05,1.089243484360902,-0.0005572761786927242,1.0918873297659406,-8.589482161450995,1.0000034142940268,9.678725238789877,-0.06447599999999909,0.532390999999997,12.673210532497933,-0.1676066666668703,0.0147366666660389,0.16638999999922888,0.16701666666655512
857.0,1.0769763,0.0022494999999997933,-0.10592700000000121,-0.16708778395395996,-0.6591180000000065,29.214971389999995,31.767866319949093,35.07843495,-2.2162999999998656e-05,0.016676227535353534,-5.666666620740557e-05,30.690121684981687,-0.3244047136617869,-0.012704899999999686,1.79993973664741,8.166666630415875e-05,0.00657728377138329,-0.28505414887330105,-0.4197830434388834,-0.12464382101504867,-0.052615930565240485,-1.3554910097764874,1.1829473303340513e-05,0.002777541235700287,0.008009346566764448,0.014708339114911428,0.16735579850608967,-1.1562403115669784,-1.4210827067669786e-05,1.0784090898496241,-0.00027055507884048017,1.0796955316119348,-726.6018897484488,1.0000000195578922,727.6802988371104,0.03336800000000295,0.6591180000000065,-3.1600206377956965,-0.0839116666670634,-0.15434000000068693,0.1669616666661291,0.16694666666663238
691.0,1.0645274,1.8195571000000001,-0.14440700000000106,-1.0983231830532603,-0.5895119999999991,29.627643069999998,31.512746702861836,35.06096717,0.003994543,0.018004754414141413,-0.01120833333346738,30.476961080586065,-0.461547161848312,0.015139500000000083,-1.1370916436663379,3705.1288833333338,0.010648603914442858,-0.13161127223333963,-0.30504271062055466,0.044964413176835194,0.028166650109044827,-1.5100663836296402,3.211536388131059e-05,0.007789574434833968,0.01494399410236898,0.025569322687129636,0.299523192099208,-1.3656326166306594,-0.00011225293233082734,1.07559975037594,-0.0021339763083681688,1.085731368668186,0.029174596473457513,0.9922652008672678,1.0509780579229482,0.23547800000000052,0.5895119999999991,123579.29976587775,-0.0020566666668564437,-0.4923983333334334,-0.16543499999994538,-0.16592666666680245
788.0,1.0870851,0.002220300000000064,-0.024801000000000073,-0.17184668570421024,-0.8037489999999963,29.827831900000007,32.713644543106625,36.470637309999994,6.60869999999994e-05,0.01632486908080808,-0.011876666666285729,30.47675155677653,-0.41734104580744,0.06889530000000033,2.568203341869804,0.011946666666581507,0.010043460832685721,-0.16775816392715337,-0.3137941710195875,0.055545687519511944,0.28988016424561835,-0.940094036210481,2.5653512597467134e-05,0.006354473599345933,0.013043058507415356,0.022825620059951257,0.266408686859781,-1.2855489101055706,-5.882135338346357e-05,1.0927864024812035,-0.0011195058126500523,1.0981076785209984,-12.50542900512258,1.0000047016624045,13.598214265967147,0.25370399999999904,0.8037489999999963,-5.870303844948694,0.09068000000021659,-0.25259333333342227,-0.0002416666661382294,-0.0005100000005775485
534.0,1.0612478,0.014476399999999945,0.33256199999999936,0.26927404667744526,0.007225000000005366,29.661164290000002,31.83139279736961,34.57906368,0.000580528000000002,0.01505672603030303,0.03241833333419919,29.601160274725263,-0.4469265724067233,-0.008639300000000016,-3.628473047155076,0.04658499999998611,0.004998312435262931,0.17033728315038626,0.0591453588958899,0.30147286118165795,0.10893140355603889,-1.5117976599928669,3.3782698703975586e-05,0.021524417203208746,0.029443924029339437,0.040133736900352046,0.17068265053519568,-1.3636636831307547,-0.00022187984962405722,1.0835171863909774,-0.0042150516004962465,1.103515078064843,123.10081200362154,0.9999981972841072,-122.01729319130371,-0.31310300000000524,0.33198199999999645,20.29828013173119,-0.03197500000039,-0.09948166666747937,-0.7500183333332338,-0.7159766666660268
559.0,1.0767291,0.009197099999999958,0.4000569999999968,0.34739398984086733,0.5186460000000039,29.94748523,32.80560397424297,36.57943619,0.0002038070000000003,0.014937809606060608,0.01712833333288799,29.591562087912056,-0.5997175944750923,-0.005640000000000089,-5.269712283490577,-0.018296666666294925,0.009993872409086517,0.025958212390769425,-0.10918237976348166,0.22791740947126016,0.13275495900698112,-1.0299445557624962,3.974448775572099e-05,0.016739854339756555,0.025181849566832126,0.03753037882484689,0.2661305797905532,-1.241764182926132,-0.00014920135338345603,1.0917104624812028,-0.0028340303965719445,1.1051545800853584,12.431656239872755,0.9999879853160711,-11.33993849559084,-0.8043019999999999,0.6098169999999996,24.391263941609168,-0.01820666666656834,-0.1526316666666716,-0.49999000000061855,-0.4821066666677041
1014.0,1.0816909,0.002095500000000028,0.12247499999999789,-0.1093001898655821,-0.4515039999999999,29.511349639999995,31.670866801703188,34.524056550000005,9.143999999999125e-06,0.016824002585858585,-0.004821666666366298,32.00950256410259,-0.2650660183103515,-0.007875400000000088,-0.7159757003083698,0.1362200000003213,0.0016915250439672297,-0.20227298867702004,-0.27472429774920926,-0.12441444894973586,-0.021575049095650025,-1.1784291661067041,6.7864093302846765e-06,0.005302473577102118,0.00968686838284369,0.01459710532285663,0.05408821117282494,-1.159018299120141,-8.4453383458679e-06,1.0825912281203012,-0.0001598626594376482,1.0833469487529617,0.7030704705466085,0.9999879745947557,0.37952119374998344,0.11283499999999691,0.4515039999999999,3.705100040117941,-0.16715833333316077,-0.35953000000026947,0.08343166666685065,4.0000000019801973e-05
1017.0,1.0776314,0.0014435999999999893,0.07742299999999958,-0.16013511840461803,-0.5345680000000002,30.19428385,33.04428331230595,36.49783158,4.86200000000131e-06,0.016587448888888887,-0.010778333333412604,32.670961483516535,-0.15453220845852567,0.0006724000000000174,0.592163863472642,0.3580766666668467,0.0026586765075557414,-0.13016168710799383,-0.23077606756528724,-0.060064614630661595,-0.7857167098886416,-0.7769552032529727,6.195391349044042e-06,0.004547534707748824,0.008438112994310621,0.012979885138757474,0.06303184779553155,-1.244161866237546,-4.494909774436455e-05,1.081741088345865,-0.0008513351853908697,1.0857679540144123,-29.700719159034538,1.0000015131972433,30.782459977485605,0.27352900000000346,0.5345680000000002,6.421358081998505,0.08312333333348398,-0.2151983333329568,0.08327999999995583,0.08696333333379513
854.0,1.0780438,0.0018692999999998516,0.11003300000000138,-0.11617706101044689,-0.6350750000000005,30.273776410000004,33.5100715032098,37.61033748,1.1263999999996943e-05,0.0165961417979798,-0.010851666666710003,32.66987976190479,-0.022965931953198293,-0.008964500000000264,-1.4948257793620598,0.011956666665966509,0.006529949818171786,-0.280135955019637,-0.3985763924714121,-0.09973743755324449,0.30733133200122276,-0.9078964401357217,5.594438031407979e-06,0.004056501063179674,0.007879693532635424,0.012519463874525183,0.15926403814810317,-1.1213251108156084,-2.8920375939848036e-05,1.080968589022556,-0.0005495567078898505,1.0835766506430666,-4.576583996519044,1.0000063156173413,5.6575518418468,0.17477399999999932,0.6350750000000005,-0.6017489572202521,0.2510750000007951,-0.13516666666737365,0.08329166666693055,5.333333441370769e-05
870.0,1.0893713,0.0021748999999999796,0.06957399999999936,-0.07716697349176371,-0.7073019999999985,30.08416838,32.82484992054074,36.04967481,-1.2887999999999095e-05,0.016285491838383837,-0.0009550000006122161,31.351176391941372,-0.1474920733908327,-0.002176300000000353,-2.4435533695893383,0.000650000000192108,0.006003036688135993,-0.06270380562526878,-0.25164110961366504,0.06690323279827481,-0.5756402417407004,-0.2796492959200281,1.5323437900718784e-05,0.007584011694267367,0.01339352997259551,0.020742976287323245,0.12367614449805805,-1.2312791263184588,-6.535210526316073e-05,1.0954767505263159,-0.0012380294625702359,1.1013339531487394,38.00309508798411,0.9999982800863114,-36.90761789051832,0.16621399999999653,0.7073019999999985,-5.964706082168732,0.1676883333332322,-0.09601666666731035,-0.0002733333329736354,-9.999999916843194e-05
842.0,1.0810226,0.001976899999999837,0.027342000000000866,-0.17552287300817682,-0.7503320000000002,30.42272428,33.55602030368522,37.136196940000005,-3.187999999999802e-05,0.01609890666666667,-0.000123333333128528,31.34912413919415,-0.32377600056203537,-0.0072326000000000334,0.4612037107132707,0.00014333333310645457,0.003810664203623694,-0.16284885254149253,-0.27511090475675104,-0.03182785702493618,0.5092183917501059,-0.6698268616032412,9.574157863247417e-06,0.005635855938548762,0.010475119017183161,0.0163563437495291,0.11464534024298415,-1.1885166740524096,-4.028060150376073e-05,1.0848854544360902,-0.0007683505523342807,1.0885457753827017,-55.363708359524715,1.0000007275143492,56.44859369142606,0.2676049999999961,0.7503320000000002,-9.067369946917097,-0.1656766666663314,-0.36619999999978603,-0.00010333333327139371,-1.8333334445230776e-05
860.0,1.0796947,0.001899800000000118,0.05935999999999808,-0.1854894071547477,-1.0111880000000042,30.32235899999999,33.43606251979158,37.1162463,-6.377100000000066e-05,0.01668003754545454,-0.00022333333375001985,31.67837562271065,-0.3498993287087311,1.430000000013365e-05,-2.967585431408075,-1.9999999977926564e-05,0.005746536058365957,-0.3075447381888143,-0.43251023337563055,-0.1498167343498551,0.1414334711050528,-0.5993020656621537,1.1484398727136732e-05,0.007224683958025224,0.012206460395530474,0.018480350991883387,0.12702833787808326,-1.2521541630941142,-3.5565263157898456e-05,1.0832387763157898,-0.0006766798639694227,1.086454202042811,-182.08352256754455,1.000000195320428,183.16676131497476,0.26829499999999484,1.0111880000000042,-6.378002196034231,-0.2555900000005451,-0.34869500000016274,8.666666617784813e-05,-9.333333376559949e-05
917.0,1.0818107,0.0019922000000001105,0.0869230000000023,-0.1541169146274015,-0.534682999999994,30.126769539999994,32.377114457540216,35.04541581,-1.7818000000002776e-05,0.016545523626262625,-0.0007516666667157779,31.67855287545781,-0.37286693902762735,0.004685399999999618,-0.3939910908437554,0.28150166666637233,0.0022097961537569464,-0.11515342314355417,-0.19138788765840076,-0.047529143635955506,-0.349429049690428,-1.1955268666379884,1.2479411095992753e-05,0.00643456479129334,0.01166797314966106,0.018049578539527378,0.08524663949747874,-1.315259281227849,-3.0132932330827588e-05,1.08487296037594,-0.0005721019440731048,1.0875856527418963,44.10444466175823,0.9999993167405822,-43.019571618125795,0.1511989999999983,0.534682999999994,3.111303151244556,-0.07546999999922299,-0.3558066666664672,4.0000000563367166e-05,0.0007550000000904333
709.0,1.0814074,0.0024108000000000462,0.05286599999999808,-0.08246494393970494,-0.867752000000003,30.345094970000005,33.20468742385532,36.42964116,-5.842799999999926e-05,0.01600942625252525,0.0005266666664596187,30.68983492673993,-0.17323488084691352,-0.0033730999999996847,1.6110323024366338,-0.00034999999952844973,0.002399788134234817,-0.0469747199310748,-0.10490726819388385,0.08506840143898131,0.46752693882260793,-0.474852103810222,1.4494718669471687e-05,0.006461807084986226,0.012075675435211278,0.019396788663382347,0.18539019023329714,-1.196774315791395,-3.982045112781867e-05,1.0853741108270676,-0.0007574214084426908,1.088972157692521,0.013759402946456481,0.9773338359015015,1.0800274547770203,-0.017772999999998262,0.867752000000003,-8.425552706790313,0.0007883333333964515,-0.6075500000004155,-0.00029166666681845754,0.00016000000104554601
876.0,1.0953494,0.0029840000000000977,0.25515100000000146,0.0013151804251876342,-0.2084969999999977,29.708965090000007,30.07164277769906,30.40204975,-1.0658000000000195e-05,0.016865566141414143,0.0003316666666570711,30.68993868131866,-0.3086147812530262,-0.0054482999999998505,-2.0017936762204727,0.3860433333337525,0.0011015029416860654,0.24188590117558734,0.1974159698311695,0.31634747125384166,0.198690983574765,-1.3019394694737152,1.5481030136154876e-05,0.008142618258241363,0.013991217576439868,0.021594151250271088,0.1387590707303771,-1.2207123220444374,-4.089248120300632e-05,1.0994550295488716,-0.0007772092790728678,1.1031442069043713,0.7803694961807089,0.999947349663737,0.31909433124553077,0.2084969999999977,0.08051500000000189,12.360046818227147,-2.25211500000011,-0.9188983333333454,-0.0001899999998045132,-0.0005433333340363333
731.0,1.0793804,0.002276299999999898,0.08713300000000146,-0.08389806629949703,-0.3611450000000005,30.073611000000007,32.74969801527699,35.87326167,-5.134400000000178e-05,0.016167064252525253,0.0006516666666946946,30.689460695970716,-0.26905955948043037,-0.002872399999999775,-0.9717166746576424,-0.0007849999996949464,0.005533648278542059,-0.07237339510875283,-0.20923744333734362,0.0836212379342598,-0.1874754025992988,-0.9565147109635572,2.042876268522416e-05,0.008687993605225763,0.014986668681404018,0.02339238033674662,0.20091333311559126,-1.3289251775643671,-3.829503759398312e-05,1.0832256509022555,-0.0007273336543095342,1.0866756639934352,0.9072647539351677,0.9999576298237467,0.1759674906336084,-0.17827600000000388,0.6380120000000034,-4.957335560038473,0.07983666666693079,-0.5766133333331069,-0.00029499999994442305,-0.00022333333448543158
757.0,1.0937657,0.0030604999999999105,0.04002599999999745,-0.18462099010006483,-0.8791009999999986,30.061498380000003,33.33498063827802,37.35399138,1.720699999999825e-05,0.016483775656565655,-0.0002316666662736111,30.6897111172161,-0.05455550145480981,-0.011168499999999693,0.4167287075668895,0.00013333333335907582,0.026719905320221626,-0.38966789173047117,-0.6384130186874231,-0.08233156883289183,-0.06150916491833939,-1.1865110668770453,2.737859379212907e-05,0.010417875173280189,0.017673554199827135,0.027286505232874125,0.18910762022145347,-1.361885287100902,-4.479052631578852e-05,1.0982470726315787,-0.0008510204909336622,1.1022852968018941,53.02921262731255,0.9999991552971426,-51.93096540068311,0.09432999999999936,1.1100199999999987,-10.550302249039078,-0.0017599999995887572,-0.46733166666699333,-0.08348166666607426,-0.08355833333286711
742.0,1.0794187,0.0020637000000001127,-0.03272500000000278,-0.13016121983973505,-0.7644200000000012,29.688447910000004,32.33790615832239,35.72170102999999,2.8376000000000096e-05,0.01685519708080808,-0.005011666666540293,31.584485091575132,-0.2695334736206423,-0.005166100000000284,1.918958508660772,0.48379333333299,0.006194457030638239,-0.20444529257698482,-0.3112636220770142,-0.04928321869974184,0.4713768953850822,-1.1764392500997585,2.1613662087140522e-05,0.005966934970234927,0.012070237201144798,0.02046837099785237,0.23559005460527277,-1.3934635394952686,-2.1326015037594527e-05,1.0815614843609023,-0.0004077235046575445,1.0835082415521469,-70.44165911371567,1.000000302738762,71.52322057055456,0.4051550000000006,0.7644200000000012,5.527079958942977,0.0839866666672604,-0.01547666666659353,0.0836133333336555,0.08299999999884022
703.0,1.0739936,0.0018319999999998338,0.08868000000000009,-0.15093019559646592,-0.643146999999999,29.514884410000004,31.77636103475647,34.5287465,-3.243499999999733e-05,0.016967092292929295,-0.0052733333325392096,31.584690641025645,5.493760416947767,-0.007828699999999689,1.947626637058434,0.0052933333331210974,0.0030858505114319318,-0.1706199310553007,-0.26645118349239283,-0.06447786070698669,-0.5349788672593832,-0.9977596688797719,1.6768002742617456e-05,0.007505622597581141,0.013773906599146518,0.02142442559307578,0.10308956816822859,-1.2151705502152828,-8.41999999999796e-06,1.0749147999999997,-0.00015718862744588773,1.0756473882277466,0.6627069715419597,0.9999872808268927,0.41220821904477123,0.2342530000000025,0.643146999999999,-5.678165573955084,-0.08336333333397006,-0.08575666666722981,-6.666666679677746e-05,1.6666674760301703e-06
704.0,1.0802411,0.002118199999999959,0.0020050000000004786,-0.11476970401197661,-0.5990449999999967,29.97556921,31.726413236361513,33.631169969999995,-8.785199999999938e-05,0.016437746262626264,0.00066999999992845,32.102122179487196,-0.2910951002507307,-0.00365929999999981,-3.489516627884427,0.03124166666638928,0.002265988536372188,-0.10094897258040915,-0.1605135468737373,-0.013398560989983821,-0.011984277901859726,-1.5526878271297038,2.4136142456829865e-05,0.009066125769812805,0.016149730994815547,0.024859246680927427,0.17094882748486384,-1.3988979644604813,-3.7261879699244406e-05,1.0839628051127814,-0.0007076517989831499,1.0873191778079552,54.980392382701005,0.9999993222284848,-53.896429475227826,0.31251100000000065,0.6460159999999959,-0.8928225677975661,0.16698166666701564,-0.32106999999984254,3.333333194888155e-05,-0.08315166666804075
648.0,1.0768065,0.0024853000000000236,-0.007856000000000307,-0.14771948431551607,-0.8877300000000048,29.94369256,32.630101883575946,35.69105418,-6.718000000000002e-05,0.01654642202020202,0.0004233333334298095,32.10199747252749,-0.058195427270741895,-0.01145649999999998,-1.257016205098438,-0.0007100000004953699,0.0030647244644149596,-0.22756541681118012,-0.32232088989064067,-0.13031286617285076,-0.5733305167552731,-0.8425612773971172,1.9032071991740548e-05,0.006901366231761186,0.01305759111896505,0.021000144913388308,0.15425615752227748,-1.3492143738475242,-3.962263157894585e-05,1.0807759331578948,-0.0007528382137758887,1.084348304256059,19.2225087416884,0.999997938355673,-18.141732476073503,0.28732699999999767,0.8877300000000048,-2.7660103967348277,-0.16671500000059813,-0.19010833333420152,0.00011333333374707877,-0.08324166666528399
617.0,1.0749754,0.0016224000000000238,0.0660919999999976,-0.3040210679767412,-1.2349549999999994,30.137449070000002,33.35779909779967,36.925577999999994,-8.89640000000004e-05,0.01621205696969697,0.0002683333334658755,30.784898388278428,-1.1033441715414147,0.016237300000000232,-6.7393695592992415,-0.000374999999984027,0.025166315643533815,-0.29707953353405203,-0.538574978338616,-0.05656615945358823,0.005883928055575886,-1.5156681931083869,4.5665378797400914e-05,0.01234368234356853,0.020262325589239863,0.03274836657896385,0.3736367022482361,-1.4136250294730226,-2.197721804510955e-05,1.0770785732330823,-0.0004196790134406947,1.0790800732381,-122.54608415220743,1.0000001793354416,123.62316270871861,0.3728410000000011,1.2349549999999994,-14.134407897492792,-0.08276166666594964,-0.359974999999217,-7.833333317464053e-05,-0.0018283333334707663
